doc_id,company,source_type,source_name,publish_date,text,engagement,url
CBMisAFBVV95cUxNSGJCY0xNRXI3enAwRnpqNGJLN1U0dlY2dE5NLTZxb0t5NFhxbEJHUUdEdHNpWlNmZENobEtDR0FtWFE3NVA5SkNIOGYyVnhaV2NudGlkeEoyYU9YUkphTXM0QmhheWQwQTBveUo0YlpMbWNfYzIwc2pMVVI3cHRxTFVFQlVtaU9XUkVwd253a1NnSVlzMTBrYWkwa0pMTnRxMGR2aDlsUlZEMmZ1MGtkWA,Meta,news,TV News Check,2025-01-17 08:00:00,Meta Cuts Workforce And Amps Up AI Investment. Here’s What It Means For Media - TV News Check,0,https://news.google.com/rss/articles/CBMisAFBVV95cUxNSGJCY0xNRXI3enAwRnpqNGJLN1U0dlY2dE5NLTZxb0t5NFhxbEJHUUdEdHNpWlNmZENobEtDR0FtWFE3NVA5SkNIOGYyVnhaV2NudGlkeEoyYU9YUkphTXM0QmhheWQwQTBveUo0YlpMbWNfYzIwc2pMVVI3cHRxTFVFQlVtaU9XUkVwd253a1NnSVlzMTBrYWkwa0pMTnRxMGR2aDlsUlZEMmZ1MGtkWA?oc=5
CBMihgFBVV95cUxQdmNDOHJTbHdSLU5Dd3VEQmtOSXplYTFFMDZGMFBHUFRuc2hOM0ZKT1RqRFdaa3ljRWtsc1BBRUp4N2FZTDZ5d2ZETmpkWk5RdzhCczJwSVBicUM3dmFCeDkwaFh6ZWRRejRld2dhdE94M2w4WlF0QVlCQzdtN3lQWWtkbzdGdw,Meta,news,Fortune,2024-07-19 07:00:00,Mark Zuckerberg’s metaverse adventure may finally be running out of cash - Fortune,0,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdmNDOHJTbHdSLU5Dd3VEQmtOSXplYTFFMDZGMFBHUFRuc2hOM0ZKT1RqRFdaa3ljRWtsc1BBRUp4N2FZTDZ5d2ZETmpkWk5RdzhCczJwSVBicUM3dmFCeDkwaFh6ZWRRejRld2dhdE94M2w4WlF0QVlCQzdtN3lQWWtkbzdGdw?oc=5
CBMiqAFBVV95cUxNMEpCSEh2VmlqOXUwQkt4eDBoNzUtY1hCQ3NxaFhPZUMzeTNramVoNmtLMDhuSU1IU0NHMHYxWk9jVkpTU1VfbHdEOXpxbHB4dS1iWVBnWGJJNkJlNUEtT2FVMkJtVkhjSm9PSkxZemdWZ19xWm43Q1RrNzBEOXdzaW9abTh5Vjg5TDhGb0pyRkhNcTVoX3cwSVFkUDZxREM4Z0V3UTBGNXDSAa4BQVVfeXFMTUx4NXNiTDQwVEkyQzdjS0RrV1hnZG5tN0Y2R2tnWllhbVBYdENNNllQdUdvb2MwMFNwRHZHRGRHM0Rkdm5iWHpWaGhfMWRnblBad1k1Q1ZCMmNyQU5WSTM4QU02ZVlnN1h6eW9qTk82eHFRWmZsWmY5cFlhUnNEdXE2QWI3eGJaUFVCa280ME1IWF9TX1duTXJ3Sno2c2JRNHNubENEcGdZd2RVTUdn,Meta,news,Al Jazeera,2023-03-14 07:00:00,"Facebook owner Meta to cut 10,000 jobs in second round of layoffs - Al Jazeera",0,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNMEpCSEh2VmlqOXUwQkt4eDBoNzUtY1hCQ3NxaFhPZUMzeTNramVoNmtLMDhuSU1IU0NHMHYxWk9jVkpTU1VfbHdEOXpxbHB4dS1iWVBnWGJJNkJlNUEtT2FVMkJtVkhjSm9PSkxZemdWZ19xWm43Q1RrNzBEOXdzaW9abTh5Vjg5TDhGb0pyRkhNcTVoX3cwSVFkUDZxREM4Z0V3UTBGNXDSAa4BQVVfeXFMTUx4NXNiTDQwVEkyQzdjS0RrV1hnZG5tN0Y2R2tnWllhbVBYdENNNllQdUdvb2MwMFNwRHZHRGRHM0Rkdm5iWHpWaGhfMWRnblBad1k1Q1ZCMmNyQU5WSTM4QU02ZVlnN1h6eW9qTk82eHFRWmZsWmY5cFlhUnNEdXE2QWI3eGJaUFVCa280ME1IWF9TX1duTXJ3Sno2c2JRNHNubENEcGdZd2RVTUdn?oc=5
CBMirAFBVV95cUxPZWxsUEVYanJUdzJxbUdwRFR0Qno0Y0VPWjNQaDlVTU5USzNYWTd2MF8zbl9QaDZrZ0NTWEo2MlVGRDJ2SmtYYkJYYU4yOUV1c0lROVllSEFsVFg2ZloxSHgtVVdvT003RmdkVEJKWUplOHkxNDcycEdYM1FEUmx3dlBQMllxYTBDcjMtOVJUSlpXaVBoV3JLb3NyMnVyNU1BNVU2aWxkck1QZUdF,Meta,news,Investopedia,2023-10-25 07:00:00,Meta's Strong Ad Revenue and Cost-Cutting Drive Earnings Outperformance - Investopedia,0,https://news.google.com/rss/articles/CBMirAFBVV95cUxPZWxsUEVYanJUdzJxbUdwRFR0Qno0Y0VPWjNQaDlVTU5USzNYWTd2MF8zbl9QaDZrZ0NTWEo2MlVGRDJ2SmtYYkJYYU4yOUV1c0lROVllSEFsVFg2ZloxSHgtVVdvT003RmdkVEJKWUplOHkxNDcycEdYM1FEUmx3dlBQMllxYTBDcjMtOVJUSlpXaVBoV3JLb3NyMnVyNU1BNVU2aWxkck1QZUdF?oc=5
CBMizAFBVV95cUxOSmhCR0J5VGNkUUtiMkRVeDZETU5uczdNM0VhM0paT28tSGZFOGhNdFFtcmhwbmFoVmxMaWI1Qi01TWVQZnc4czNDUUp4b0xlNjNvR0J4SHJHc0V3aDJWLVRTMVF2NW96dHJLUF9jZXQ1eTNIY2pBTHZkWmhoRzhaNl8wbUYwTnhWN1M3Z3Y1UHJ0dy1yUExoTWkwaU03QjVMdkxnbXJfenRMUDVUWDFiZHdfcHNRQ3BESUdvcEFqRjlCRGNyTFZVcUtnSXo,Meta,news,Capital Brief,2025-02-25 08:00:00,Nine Entertainment flags a further $100m in cost cuts - Capital Brief,0,https://news.google.com/rss/articles/CBMizAFBVV95cUxOSmhCR0J5VGNkUUtiMkRVeDZETU5uczdNM0VhM0paT28tSGZFOGhNdFFtcmhwbmFoVmxMaWI1Qi01TWVQZnc4czNDUUp4b0xlNjNvR0J4SHJHc0V3aDJWLVRTMVF2NW96dHJLUF9jZXQ1eTNIY2pBTHZkWmhoRzhaNl8wbUYwTnhWN1M3Z3Y1UHJ0dy1yUExoTWkwaU03QjVMdkxnbXJfenRMUDVUWDFiZHdfcHNRQ3BESUdvcEFqRjlCRGNyTFZVcUtnSXo?oc=5
CBMi2wFBVV95cUxONjB5S21zYTJKODBiSHJmb003VTNJT2oxaHVGdVdFTmJrNl9pOEs1VERXeE9iWVlqamwyaXdMMXdJbEJXMmxHM2xPY0huMVFIUnRHRG0zREwyQWY2TTQxT1Rqak1PcWRObzFXcTBXRVNORGhpNWdBbkhLSFBxYUpyU19jLVJzNmxjTEVpTzhRbmQ0UUNHenVwaVRLTnJSSkIxN21nQUg3NjJnOHdSTEpkdmNhbFdFejQzQ1Q5V0ZIazlBVUtGTkdpWEdjcTFldHF6aGZRLXY0cG5rYUXSAeABQVVfeXFMT1NxaFYyX1hDUFBHUHkxbGwwQ01LMUxkNldFY21zUFFkWF9VSkFZa3d2ekw2UUtjUTB3M3VqdHdERE5mRjJQR2I5WDR1T0didGM5NU9va1VNYXJ5cWZtY1F2T3daUnNvNE83eV9QMDRkVHk5dmJNRmZCQ3BOdVNHTnkwTUtldmQyRXZFWC1OMFNadnZTQ0VDYjZiQzZWQngzb2hNYk12dUFvZ1JET2gwNk4yYTU4YkhSOG1BVGlmajlCaTdJdGdQcjNlR3JDTmFaUC1FRHAtNmpZLUhjdFVYbmc,Meta,news,Firstpost,2024-12-10 08:00:00,"Facebook’s UK office laid off over 700 workers, reduced tax bill to aggressively cut costs last year - Firstpost",0,https://news.google.com/rss/articles/CBMi2wFBVV95cUxONjB5S21zYTJKODBiSHJmb003VTNJT2oxaHVGdVdFTmJrNl9pOEs1VERXeE9iWVlqamwyaXdMMXdJbEJXMmxHM2xPY0huMVFIUnRHRG0zREwyQWY2TTQxT1Rqak1PcWRObzFXcTBXRVNORGhpNWdBbkhLSFBxYUpyU19jLVJzNmxjTEVpTzhRbmQ0UUNHenVwaVRLTnJSSkIxN21nQUg3NjJnOHdSTEpkdmNhbFdFejQzQ1Q5V0ZIazlBVUtGTkdpWEdjcTFldHF6aGZRLXY0cG5rYUXSAeABQVVfeXFMT1NxaFYyX1hDUFBHUHkxbGwwQ01LMUxkNldFY21zUFFkWF9VSkFZa3d2ekw2UUtjUTB3M3VqdHdERE5mRjJQR2I5WDR1T0didGM5NU9va1VNYXJ5cWZtY1F2T3daUnNvNE83eV9QMDRkVHk5dmJNRmZCQ3BOdVNHTnkwTUtldmQyRXZFWC1OMFNadnZTQ0VDYjZiQzZWQngzb2hNYk12dUFvZ1JET2gwNk4yYTU4YkhSOG1BVGlmajlCaTdJdGdQcjNlR3JDTmFaUC1FRHAtNmpZLUhjdFVYbmc?oc=5
CBMiqwFBVV95cUxPUjlNT2p3eTBPSUhBSTN5S2V2SHg4X05iekRtcGFwWWF5eGhvR19STHdLTTUzUV94eXpWTGVaQUhzRVZVT2tHVllhcHRLMF95eGRyeUQ0a3llQ3ItbTN5eTZ5UnZoU1ZVNzFJYURoajN6enRxU245ZHFMVjlZOWp6NHRCU0dfdHF3UWhmNk5EV3dCUWo5T09aQnpjb2RFRWk3R3RaS2dLMTc2TE0,Meta,news,AP News,2024-02-01 08:00:00,"Meta posts sharp profit, revenue increase in Q4 thanks to cost cuts and advertising rebound - AP News",0,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPUjlNT2p3eTBPSUhBSTN5S2V2SHg4X05iekRtcGFwWWF5eGhvR19STHdLTTUzUV94eXpWTGVaQUhzRVZVT2tHVllhcHRLMF95eGRyeUQ0a3llQ3ItbTN5eTZ5UnZoU1ZVNzFJYURoajN6enRxU245ZHFMVjlZOWp6NHRCU0dfdHF3UWhmNk5EV3dCUWo5T09aQnpjb2RFRWk3R3RaS2dLMTc2TE0?oc=5
CBMizgFBVV95cUxQOUVmSFB6NDhWZUhzaF9tM0Rjbk1xUTU4TURBT3c4OGxQbFQ3ajJvTi1sT1llcVdkUERfcHRpT1VxOGkyeTYwcmxJZGRHdVFZeXJHVkZpQkpGTkxrdjJicWRCYU11cFBJeUhsYTZFZ25lU2pFLWlYcUFXcGVvWG45SjB6Tk1jLWhoelU2dDNiUWpwVVBBUmJvRW96LUNMUHVJRUFEd1V3X1RSWUlYZHBxU0s2bnBCZkNGNndvTy1kMnZ6ZXJaYlIzdW02RnF3UdIB4gFBVV95cUxNWTY0SWkxbUswbzVRdC00dmhuaVNGNEowM0doOFNLcEYxNG1Ib1M4RVVEcDcyZWhEOVhxM3ZGUzZqak9jQVdwVzk1Y25vdVVndmZXRTRaMGRmM3JNUGhWbURpZHVIUlIwdWtCbkNCcTF2S0cxMnhHZXIwbHR6Zm8wV1ZwZWhGUlRBa0J4R0RrbFc3VTdXLXRpS2R2allOb21FZGtQVEdENE1mN1dxX3hfQkdXZjdtblpYUG5yOGV6czdLalpIS0xlb0I0ejFGMlF0M3lMY2Z5V2Z5TWRjSXk3MjdR,Meta,news,EL PAÍS English,2023-02-04 08:00:00,Big Tech companies to cut costs after $77 billion in profits evaporate - EL PAÍS English,0,https://news.google.com/rss/articles/CBMizgFBVV95cUxQOUVmSFB6NDhWZUhzaF9tM0Rjbk1xUTU4TURBT3c4OGxQbFQ3ajJvTi1sT1llcVdkUERfcHRpT1VxOGkyeTYwcmxJZGRHdVFZeXJHVkZpQkpGTkxrdjJicWRCYU11cFBJeUhsYTZFZ25lU2pFLWlYcUFXcGVvWG45SjB6Tk1jLWhoelU2dDNiUWpwVVBBUmJvRW96LUNMUHVJRUFEd1V3X1RSWUlYZHBxU0s2bnBCZkNGNndvTy1kMnZ6ZXJaYlIzdW02RnF3UdIB4gFBVV95cUxNWTY0SWkxbUswbzVRdC00dmhuaVNGNEowM0doOFNLcEYxNG1Ib1M4RVVEcDcyZWhEOVhxM3ZGUzZqak9jQVdwVzk1Y25vdVVndmZXRTRaMGRmM3JNUGhWbURpZHVIUlIwdWtCbkNCcTF2S0cxMnhHZXIwbHR6Zm8wV1ZwZWhGUlRBa0J4R0RrbFc3VTdXLXRpS2R2allOb21FZGtQVEdENE1mN1dxX3hfQkdXZjdtblpYUG5yOGV6czdLalpIS0xlb0I0ejFGMlF0M3lMY2Z5V2Z5TWRjSXk3MjdR?oc=5
CBMiWkFVX3lxTFAybmphbG5XM2RVOGkzc3RvMGgzTjFjLWhtamFHUE1jWVdDdERQUWtTUmt5Q1JFNUNLbzhYaTlzMlVTd0pHVUMwWlNWd3JJcGswMUhlaHRRM1hBUdIBX0FVX3lxTE1RU2liVXJ2LTdtb2NnWkNCblBRYXo1OV8tWmdHTWhwcWlCckJYVERHMENlcHotSjBkUS1aemJGZm5IaW43V3Zuc1FjMlZYWGtEcUF2MnNxS3RSYjJiU204,Meta,news,BBC,2023-03-14 07:00:00,"Meta lay-offs: Facebook owner to cut 10,000 staff - BBC",0,https://news.google.com/rss/articles/CBMiWkFVX3lxTFAybmphbG5XM2RVOGkzc3RvMGgzTjFjLWhtamFHUE1jWVdDdERQUWtTUmt5Q1JFNUNLbzhYaTlzMlVTd0pHVUMwWlNWd3JJcGswMUhlaHRRM1hBUdIBX0FVX3lxTE1RU2liVXJ2LTdtb2NnWkNCblBRYXo1OV8tWmdHTWhwcWlCckJYVERHMENlcHotSjBkUS1aemJGZm5IaW43V3Zuc1FjMlZYWGtEcUF2MnNxS3RSYjJiU204?oc=5
CBMisgFBVV95cUxOandHVng4T3RaMFBjWjhYS2V4WjE5RUFubmd0aEF5VFUwbk9yYWRocjhDdFlvSGRMWGc3YVF0TGJyUE5hS09YTFNBMVZ0bS1HX2tDeXlJM0h5Y2NmRUV1N0c5cGVkNmlfanlwbk1sZ1BxRmt1QWt5OXlCSFB1NXpZZm1uNEhtV2JlcXl5b3ltQktvMWJKSXR2alU0M1drbzhOTHhGclE2bUNURHR4TFc2dXlR,Meta,news,Bloomberg.com,2024-02-02 08:00:00,Meta’s Stock Price Bounce Shows How Big-Ticket Job Cuts Can Pay Off - Bloomberg.com,0,https://news.google.com/rss/articles/CBMisgFBVV95cUxOandHVng4T3RaMFBjWjhYS2V4WjE5RUFubmd0aEF5VFUwbk9yYWRocjhDdFlvSGRMWGc3YVF0TGJyUE5hS09YTFNBMVZ0bS1HX2tDeXlJM0h5Y2NmRUV1N0c5cGVkNmlfanlwbk1sZ1BxRmt1QWt5OXlCSFB1NXpZZm1uNEhtV2JlcXl5b3ltQktvMWJKSXR2alU0M1drbzhOTHhGclE2bUNURHR4TFc2dXlR?oc=5
CBMijAFBVV95cUxQdUZIdnVUSTZMWDBVdm1zZU5yektJZ2NhTko1d0Z5WW5lQUE2VF9NM2QwY0N6cVhzcm1KYzZMUUZuTDZIWnplTy13T1VVM05QNk1odDI0SkZ4R2FUd2dickJrZVdMRzhRVDJFSzZMMmlWbVd1RkgyNV92MjFkc0hrWFVvbmE5RGl5QlhvOQ,Meta,news,The Guardian,2023-05-24 07:00:00,Facebook owner Meta begins final round of mass layoffs - The Guardian,0,https://news.google.com/rss/articles/CBMijAFBVV95cUxQdUZIdnVUSTZMWDBVdm1zZU5yektJZ2NhTko1d0Z5WW5lQUE2VF9NM2QwY0N6cVhzcm1KYzZMUUZuTDZIWnplTy13T1VVM05QNk1odDI0SkZ4R2FUd2dickJrZVdMRzhRVDJFSzZMMmlWbVd1RkgyNV92MjFkc0hrWFVvbmE5RGl5QlhvOQ?oc=5
CBMimgFBVV95cUxOeExOTjM2bnkxQU5HR214czBab09rQl9MZFphRExSbExhR3E1WG5LeldoeURaUXo3LTlVajZBU0dOYWhDOHRvZGMtX2RpNmpUVkhZOFZBT1h6N0dpV18yMmx1OEprMmRuSVFwdUN6cEdrZ1p4WlYzUzlpaFF6MFZxYmUydzdDWmN0b01kZHlWbXN0bll0VlBTR3ZR0gGfAUFVX3lxTE1MRGNLaVFicHBBZGt4c1I1QVp6Q0EtYW1IY3Q5ZWZ3cW9MaWMwNnpnQ3FTTWYwb3lmOVhhTU90RzFnOU9aaVY3TFNob3c1N3VvOUFUMWxONTJPS2ZfZmhNa1BUNVZDUlI5UlNXVFVQa2lUQVdqNG1wbWhBdXlTTVl0SUtPQ2toVy1kMjN0VXNLWWJ0NDhaNVc3eTBxbS0tcw,Meta,news,ABC News,2025-01-07 08:00:00,"Here's why Meta ended fact-checking, according to experts - ABC News",0,https://news.google.com/rss/articles/CBMimgFBVV95cUxOeExOTjM2bnkxQU5HR214czBab09rQl9MZFphRExSbExhR3E1WG5LeldoeURaUXo3LTlVajZBU0dOYWhDOHRvZGMtX2RpNmpUVkhZOFZBT1h6N0dpV18yMmx1OEprMmRuSVFwdUN6cEdrZ1p4WlYzUzlpaFF6MFZxYmUydzdDWmN0b01kZHlWbXN0bll0VlBTR3ZR0gGfAUFVX3lxTE1MRGNLaVFicHBBZGt4c1I1QVp6Q0EtYW1IY3Q5ZWZ3cW9MaWMwNnpnQ3FTTWYwb3lmOVhhTU90RzFnOU9aaVY3TFNob3c1N3VvOUFUMWxONTJPS2ZfZmhNa1BUNVZDUlI5UlNXVFVQa2lUQVdqNG1wbWhBdXlTTVl0SUtPQ2toVy1kMjN0VXNLWWJ0NDhaNVc3eTBxbS0tcw?oc=5
CBMicEFVX3lxTE9MTHlnVVYyZ0xrR3FqeGNVV01WNnlmb25mMUZ2SzFqQ01jd2ZjQm1YaFJnbzM4QjRvcXhINTZNWUZKbG5WSnptc0FqeE9Gb3EydGVtRmVoQTZ2ZU9ueWllVWdqS1hPQldmbTFnZ3ZpcUs,Meta,news,Financial Times,2023-04-20 07:00:00,Meta plans to cut 10% of UK workforce in retreat from London - Financial Times,0,https://news.google.com/rss/articles/CBMicEFVX3lxTE9MTHlnVVYyZ0xrR3FqeGNVV01WNnlmb25mMUZ2SzFqQ01jd2ZjQm1YaFJnbzM4QjRvcXhINTZNWUZKbG5WSnptc0FqeE9Gb3EydGVtRmVoQTZ2ZU9ueWllVWdqS1hPQldmbTFnZ3ZpcUs?oc=5
CBMimAFBVV95cUxPMzdfU3RjcGh2SEZJa1EzR3lCQllhMkg1TkNCcUdScTlld0t2TlJ6U1JFeURiWGZHMTEyQ1dSWkw5Q2tvY2d0b0MwcUlwU0NkNUdiWVJCOVd3ZFdZZk9UcXRkMjF3MEFYcFdRdHAxVWVrR0YybmNPZGFlTnlpRExTZHhzSWJqSG9JbzRTeHMxaWg3UVRGM2FGQw,Meta,news,Fortune,2023-04-20 07:00:00,Meta employees says Zuckerberg layoffs shattered 'morale' - Fortune,0,https://news.google.com/rss/articles/CBMimAFBVV95cUxPMzdfU3RjcGh2SEZJa1EzR3lCQllhMkg1TkNCcUdScTlld0t2TlJ6U1JFeURiWGZHMTEyQ1dSWkw5Q2tvY2d0b0MwcUlwU0NkNUdiWVJCOVd3ZFdZZk9UcXRkMjF3MEFYcFdRdHAxVWVrR0YybmNPZGFlTnlpRExTZHhzSWJqSG9JbzRTeHMxaWg3UVRGM2FGQw?oc=5
CBMihgFBVV95cUxNSFoyOXNzN1BQZ3hOVVlySVEwYW5KclVKZVRXbnFVQXEwYTRpZG5YQmxTVDhLNXV1b19KQmRtWW9OZEY0a2h4ejQ5WWJUMFh0NjA1YTkybzA1NjZrN3BLVmtFZzE1UTNNWE1UUDNfQUNxeDNzdC1jM2tSM1QxR2ZjS0NBa3cwQQ,Meta,news,Snowflake,2025-01-16 08:00:00,SwiftKV Cuts LLM Inference Costs by 75% with Snowflake Cortex AI - Snowflake,0,https://news.google.com/rss/articles/CBMihgFBVV95cUxNSFoyOXNzN1BQZ3hOVVlySVEwYW5KclVKZVRXbnFVQXEwYTRpZG5YQmxTVDhLNXV1b19KQmRtWW9OZEY0a2h4ejQ5WWJUMFh0NjA1YTkybzA1NjZrN3BLVmtFZzE1UTNNWE1UUDNfQUNxeDNzdC1jM2tSM1QxR2ZjS0NBa3cwQQ?oc=5
CBMisAFBVV95cUxQTndNenI1QTNMbGRvZ0FRcVlzcENYWWo3aUJqZWhnOHFKcERkd29IZ0pmbDJBSXRiSWNzS2YwSVdBX1JaeDVkemxrU3Bfc2ZOUXY4eDRPM3ZnUl83bllwR1UzR1FzTjBnNkZUUHRybXIwQXZha01qUmZBMnlkb19CYWthaTBrZGEyWTB3V2t2d2FHRU1wTmFYVy1xUnJIWXprY1VlWmJOX3VzelgzNllJeg,Meta,news,Los Angeles Times,2023-03-14 07:00:00,"Meta to cut 10,000 jobs, 5,000 open roles in efficiency push - Los Angeles Times",0,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTndNenI1QTNMbGRvZ0FRcVlzcENYWWo3aUJqZWhnOHFKcERkd29IZ0pmbDJBSXRiSWNzS2YwSVdBX1JaeDVkemxrU3Bfc2ZOUXY4eDRPM3ZnUl83bllwR1UzR1FzTjBnNkZUUHRybXIwQXZha01qUmZBMnlkb19CYWthaTBrZGEyWTB3V2t2d2FHRU1wTmFYVy1xUnJIWXprY1VlWmJOX3VzelgzNllJeg?oc=5
CBMipAFBVV95cUxOOTYyV2wwa1daN2RaZlFBNkg5MVBIeXhLbTd2a1RxYVQzRUZxMm16eFFSX1F3RjFUSVZJOXZXS0xYb2RVb2VxdEpuZ1JOdG9acURZRXRHYWdOYzJ0YXdteVpNc0IyLTNMd0twMmhzVzlyMWhZbk9kdEhOX3R5MFFUaUZOZktILW1JOVpWMzB3Qmg1U3NGTWk5ZUdkaUFEaHhsMGI1TA,Meta,news,IT Pro,2024-10-17 07:00:00,"Meta layoffs hit staff at WhatsApp, Instagram, and Reality Labs divisions - IT Pro",0,https://news.google.com/rss/articles/CBMipAFBVV95cUxOOTYyV2wwa1daN2RaZlFBNkg5MVBIeXhLbTd2a1RxYVQzRUZxMm16eFFSX1F3RjFUSVZJOXZXS0xYb2RVb2VxdEpuZ1JOdG9acURZRXRHYWdOYzJ0YXdteVpNc0IyLTNMd0twMmhzVzlyMWhZbk9kdEhOX3R5MFFUaUZOZktILW1JOVpWMzB3Qmg1U3NGTWk5ZUdkaUFEaHhsMGI1TA?oc=5
CBMif0FVX3lxTE1pQXlGa25kQTVBOWE1WE95cUdrd2poeWdqSWYxMHl6TVpTZFdUS3BqNW9yTmk0QVpJMVRzcVVFR0dqcVl2Z1daZnRDbGM2QzR4MjBWZzN3Nld4bGhSQWF5NGh3RmJiMl84b2VxVEY0OE8zVHFKOEp6U0NIXzNPYnM,Meta,news,Business Insider,2023-03-10 08:00:00,Meta's second round of layoffs is coming down next week and expected to be 'bloodbath' - Business Insider,0,https://news.google.com/rss/articles/CBMif0FVX3lxTE1pQXlGa25kQTVBOWE1WE95cUdrd2poeWdqSWYxMHl6TVpTZFdUS3BqNW9yTmk0QVpJMVRzcVVFR0dqcVl2Z1daZnRDbGM2QzR4MjBWZzN3Nld4bGhSQWF5NGh3RmJiMl84b2VxVEY0OE8zVHFKOEp6U0NIXzNPYnM?oc=5
CBMimAFBVV95cUxOeDF5NDZ1NkJhVmxBdXVmWE5rS1E4eU5ZTWozdlZHNnUwVklLOExJZk9kMDlmRmd3d0dBSnNQZHEwNGRNeFpoQWxQT25xYm1GMmdsV3NLZmdsWENBXzNmOUpxYklyN2lJN1o5ZTBYb0YycjRqRWlJVHFUOHBfckNaZ19Xc0FzOEdkTDJfcEhrVF83dURtTUZxU9IBngFBVV95cUxOemxMUTcxaDBXLVBMOEFjNzd3UEJ5RlNucXhOdWlJd3Z4b3lqNXdYdmJNS3N1X3J6Y3pPSnNJNlYxY09LblRjN1VpZ0FhWmN2TUpNaUpZaUlaTWJyMFJYTk1ITkI3SUNHR0wtMC1wcV9tMnNQYlh5U2JvQkgzeGxvOEVIWkNGMVJNbGhnN0VsMzdJRld0Z01QSF9FNzN2QQ,Meta,news,CNBC,2023-12-18 08:00:00,"Meta's stock is wrapping up a record year, spurred by cost cuts that followed a disastrous 2022 - CNBC",0,https://news.google.com/rss/articles/CBMimAFBVV95cUxOeDF5NDZ1NkJhVmxBdXVmWE5rS1E4eU5ZTWozdlZHNnUwVklLOExJZk9kMDlmRmd3d0dBSnNQZHEwNGRNeFpoQWxQT25xYm1GMmdsV3NLZmdsWENBXzNmOUpxYklyN2lJN1o5ZTBYb0YycjRqRWlJVHFUOHBfckNaZ19Xc0FzOEdkTDJfcEhrVF83dURtTUZxU9IBngFBVV95cUxOemxMUTcxaDBXLVBMOEFjNzd3UEJ5RlNucXhOdWlJd3Z4b3lqNXdYdmJNS3N1X3J6Y3pPSnNJNlYxY09LblRjN1VpZ0FhWmN2TUpNaUpZaUlaTWJyMFJYTk1ITkI3SUNHR0wtMC1wcV9tMnNQYlh5U2JvQkgzeGxvOEVIWkNGMVJNbGhnN0VsMzdJRld0Z01QSF9FNzN2QQ?oc=5
CBMipAFBVV95cUxORFZ6UVp2MDRvYWlhRVJEQ2pQYWRMQ3p1NGxDNmN4eWNabHBuSGRPRGc5c3VIMjBRRWtTY01jUDgwMnZ5RURWdmQ5aVAyUUk5Qmg1a3ZQNVdMZ2I4dEU4cm1YdXc5NGJCaTNXWVpXcUkySFhYdXR5SDBWZDlWVV9LdmJwbTJSWUowa2lycmx6UHdrQ3V6T1JQS1piUjVGZWpuVjA2ONIBqgFBVV95cUxPWTVzTHBYOXhXbkJ1d29ZX0Q1LW9LOFJGV2s0SWg4dlpwZFRmbFBXWm1pNVdybXYtQ0o1SnNST0pRSmFncDZPY2c3d3hYRDVjVS1nSmp6TlVMWGxvYnhKT0xXdkk0YWFzTVdVeVhBcjZCcUFLS200TnhaSmlDX2NELXY2NXJSckU1QkQ4WEtnMkZoSy0yaF9najJTM3lSMzNfNk5LSUZBS1E5UQ,Meta,news,CNBC,2024-02-01 08:00:00,"Mark Zuckerberg says Meta will 'keep things lean,' going big in AI with a lid on hiring - CNBC",0,https://news.google.com/rss/articles/CBMipAFBVV95cUxORFZ6UVp2MDRvYWlhRVJEQ2pQYWRMQ3p1NGxDNmN4eWNabHBuSGRPRGc5c3VIMjBRRWtTY01jUDgwMnZ5RURWdmQ5aVAyUUk5Qmg1a3ZQNVdMZ2I4dEU4cm1YdXc5NGJCaTNXWVpXcUkySFhYdXR5SDBWZDlWVV9LdmJwbTJSWUowa2lycmx6UHdrQ3V6T1JQS1piUjVGZWpuVjA2ONIBqgFBVV95cUxPWTVzTHBYOXhXbkJ1d29ZX0Q1LW9LOFJGV2s0SWg4dlpwZFRmbFBXWm1pNVdybXYtQ0o1SnNST0pRSmFncDZPY2c3d3hYRDVjVS1nSmp6TlVMWGxvYnhKT0xXdkk0YWFzTVdVeVhBcjZCcUFLS200TnhaSmlDX2NELXY2NXJSckU1QkQ4WEtnMkZoSy0yaF9najJTM3lSMzNfNk5LSUZBS1E5UQ?oc=5
